#ID,Type_MiKu,ItemType,EquipmentSlotType,Name [JA],Name [EN],Rarity,Grade,Physical Attack,Magical Attack,Range Distance,Special Performance,Durability,Hardness,Weight,Slash,Strike,Pierce,checkup,Bonus Tolerance,FIG,THI,MAG,PRI,SAM,NIN,BIS,LOR,CLO,ALC,Occupations,HP,MP,STR,VIT,DEX,AGI,INT,PIE,LUK,Poison,Paralysis,Stone,Faint,Blind,Sleep,Silent,Charm,Confus ,Fear,Fire Def,Water Def,Wind Def,Earth Def,Light Def,Dark Def,Fire Atk,Water Atk,Wind Atk,Earth Atk,Light Atk,Dark atk,Sellable,Tradable,NEW,Lootable,Blessable,Cursable,Lower Limit,Upper Limit,required_str,required_vit,required_dex,required_agi,required_int,required_pie,required_luk,required_soul_level,required_alignment,required_human,required_elf,required_dwarf,required_gnome,required_porkul,required_gender,When Equipped [JA],When equipped [EN],Positive Effect,Abnormal State [JA],Abnormal State [EN],Abnormal State [JA] (text),Abnormal State [EN] (text),Status Effect,Comment [JA],Comment [EN],Obtained [JA],Obtained [EN],Note [JA],Note [EN],Collation [JA],Collation [EN],Evidence,
521301,Feet,SABATONS,FEET,ファーリアブーツ,Priest Robe 2 Shoes,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,4,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
521401,Feet,SABATONS,FEET,プリシェールクロッグ,Silk Habit Shoes,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
521402,shoes,SABATONS,FEET,恒心の靴,Steadiness of shoes,Master,21,64,58,0,0,48,1,0.40,20,40,40,ok,-1,0,1,1,1,0,1,1,0,1,1,878,20,30,0,3,2,-5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,52,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,背面時魔法与ダメージ増加,Back when the magic applied damage increase,TRUE,,,,,0%,,,,,,,,,A,
521501,shoes,SABATONS,FEET,カーディナルブーツ,Tunic Shoes 2,Master,15,38,33,0,0,48,1,0.40,20,40,40,ok,-1,0,0,1,1,0,0,1,0,1,1,844,10,40,0,0,0,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,40,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,,
521502,Feet,SABATONS,FEET,カラバリ靴：21502,Karabari shoes: 21502,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
521503,Feet,SABATONS,FEET,カラバリ靴：21503,Karabari shoes: 21503,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
521504,shoes,SABATONS,FEET,ニルヴィンシューズ,Nil Vin shoes,Master,24,94,88,0,0,48,1,0.40,20,40,40,ok,41,0,0,1,1,0,0,1,0,0,0,76,0,80,0,2,0,-2,8,6,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,自動構築,Automatic construction,TRUE,,,,,0%,,,,,,,,,E,
521505,shoes,SABATONS,FEET,トラスブーツ,Truss boots,Master,25,97,91,0,0,48,1,1.00,20,40,40,ok,42,0,1,1,1,0,1,1,0,1,1,878,60,0,0,0,0,3,9,6,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,20,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,60,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,背面時魔法与ダメージ増加,Back when the magic applied damage increase,TRUE,,,,,0%,,,,,,,,,E,
521601,shoes,SABATONS,FEET,デモニッククロッグ,Silk Habit 2 Shoes,Master,16,41,36,0,0,48,1,0.40,20,40,40,ok,37,0,1,1,1,0,1,1,0,1,1,878,15,35,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,3,0,5,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,42,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,魔法攻撃力上昇,Magic attack force increase,TRUE,,,,,0%,,,,,,,,,E,
521602,Leather shoes,SABATONS,FEET,フェルザバスキン,Feruza Baskin,Master,20,86,41,0,0,36,1,1.54,20,40,40,ok,-1,1,0,0,1,1,0,1,1,1,0,473,30,0,0,5,0,4,0,7,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,50,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,ヘイト蓄積量減少,Hate accumulated loss,TRUE,,,,,0%,,,,,,,,,,
521701,shoes,SABATONS,FEET,ウィザードクロッグ,Wizard Clogs,Good,11,25,24,0,0,14,1,0.40,20,40,40,ok,-1,0,1,1,1,0,1,1,0,1,1,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,30,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,,
521702,shoes,SABATONS,FEET,ハイウィザードクロッグ,High Wizard Clogs,Good,12,26,26,0,0,14,1,0.40,20,40,40,ok,-1,0,1,1,1,0,1,1,0,1,1,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,33,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,,
521703,shoes,SABATONS,FEET,パニッシュシューズ,Punish shoes,Normal,19,48,44,0,0,14,1,0.40,20,40,40,ok,-1,0,1,1,1,0,1,1,0,1,1,878,5,20,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,48,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,,
521705,Feet,SABATONS,FEET,ディールークルムブーツ,Deal over Kulm boots,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
521801,Feet,SABATONS,FEET,ワイズスーツ２靴,Wise Suit 2 Shoes,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
522001,Feet,SABATONS,FEET,確認用：司祭専用防具５,Confirmation: the priest-only armor 5,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
522301,shoes,SABATONS,FEET,アルモニアブーツ,Harmonie A Boots,Master,26,105,100,0,0,48,1,1.20,20,40,40,ok,42,0,1,1,1,0,1,1,0,1,1,878,40,40,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,スペクトル,Spectral,TRUE,,,,,0%,,,,,,,,,E,
522302,shoes,SABATONS,FEET,データーブーツ,Data boots,Master,19,55,50,0,0,48,1,0.40,20,40,40,ok,-1,0,1,1,1,0,1,1,0,1,1,878,50,40,0,0,0,4,5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,48,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,,
529901,shoes,SABATONS,FEET,災難の靴,Calamity Shoes,Poor,1,1,1,0,0,4,1,0.40,20,40,40,ok,20,0,1,1,1,0,1,1,0,1,1,878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,トラップダメージ増加,Trap damage increase,FALSE,,,,,0%,,,,,,,,,E,
550101,shoes,SABATONS,FEET,トラベラーシューズ,Traveler's Shoes,Normal,1,1,0,0,0,13,1,0.40,40,30,30,ok,20,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,E,
550201,shoes,SABATONS,FEET,ツーリストブーツ,Tourist Boots,Normal,1,1,0,0,0,13,1,0.40,40,30,30,ok,20,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,E,
550301,shoes,SABATONS,FEET,エルヴンブーツ,Elven Boots,Normal,1,1,0,0,0,13,1,0.40,40,30,30,ok,20,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,E,
550401,shoes,SABATONS,FEET,エルヴンハイブーツ,Elven High Boots,Normal,1,1,0,0,0,13,1,0.40,40,30,30,ok,20,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,E,
550501,shoes,SABATONS,FEET,ワーカーシューズ,Worker Shoes,Normal,1,1,0,0,0,13,1,0.40,40,30,30,ok,20,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,E,
550601,Feet,SABATONS,FEET,ドワーフ♀足初期装備,Dwarf Default Shoes (F),None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
550701,shoes,SABATONS,FEET,リトルシューズ,Little Shoes,Normal,1,1,0,0,0,13,1,0.30,40,30,30,ok,20,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,E,
550801,shoes,SABATONS,FEET,タイニーシューズ,Tiny Shoes,Normal,1,1,0,0,0,13,1,0.30,40,30,30,ok,20,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,E,
550901,Feet,SABATONS,FEET,ノーム♂足初期装備,Gnome Default Shoes (M),None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
551001,shoes,SABATONS,FEET,レッグプロテクター,Leg Protector,Normal,1,1,0,0,0,13,1,0.40,40,30,30,ok,20,1,1,1,1,1,1,1,1,1,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,0%,,,,,,,,,E,
552101,Feet,SABATONS,FEET,アドベンチャーブーツ,Adventure Boots,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
552201,Feet,SABATONS,FEET,パイオニアブーツ,Pioneer Boots,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,4,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
552301,Feet,SABATONS,FEET,ハイエルヴンブーツ,High Elven Boots,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
552401,Feet,SABATONS,FEET,ハイエルヴンロングブーツ,High Elven Long Boots,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
552501,Feet,SABATONS,FEET,マイスターブーツ,Meister Boots,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
552601,Feet,SABATONS,FEET,ドワーフ♀足種族装備,Dwarf Shoes (F),None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
552701,Feet,SABATONS,FEET,プリティーシューズ,Pretty Shoes,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
552801,Feet,SABATONS,FEET,キューティーシューズ,Cutie Shoes,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
552901,Feet,SABATONS,FEET,ノーム♂足種族装備,Gnome Shoes (M),None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
553001,Feet,SABATONS,FEET,エレガンスレッグ,Elegance Leggings,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
554101,Feet,SABATONS,AVATAR_FEET,★旧アドベンチャーブーツ,★Classic Adventurer Boots,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
554102,Feet,SABATONS,AVATAR_FEET,★旧パイオニアブーツ,★Classic Pioneer Boots,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
554103,Feet,SABATONS,AVATAR_FEET,★旧ハイエルヴンブーツ,★Classic High Elven Boots,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
554104,Feet,SABATONS,AVATAR_FEET,★旧ハイエルヴンロングブーツ,★Classic High Elven Long Boots,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
554105,Feet,SABATONS,AVATAR_FEET,★旧マイスターブーツ,★Classic Meister Boots,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
554106,Feet,SABATONS,AVATAR_FEET,★旧ドワーフ♀足種族装備,★Classic Dwarf (F) Shoes,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
554107,Feet,SABATONS,AVATAR_FEET,★旧プリティーシューズ,★Classic Pretty Shoes,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
554108,Feet,SABATONS,AVATAR_FEET,★旧キューティーシューズ,★Classic Cute Shoes,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
554109,Feet,SABATONS,AVATAR_FEET,★旧ノーム♂足種族装備,★Classic Gnome (M) Shoes,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
554110,Feet,SABATONS,AVATAR_FEET,★旧エレガンスレッグ,★Classic Elegant Leggings,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
560101,Feet,SABATONS,AVATAR_FEET,★ジェネラルブーツ,★General Boots,None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
560102,Feet,SABATONS,AVATAR_FEET,★ジェネラルブーツ【菫】,★General Boots (Violet),None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
560103,Feet,SABATONS,AVATAR_FEET,★ジェネラルブーツ【碧】,★General Boots (Blue),None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
560104,Feet,SABATONS,AVATAR_FEET,★ジェネラルブーツ【緑】,★General Boots (Green),None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
560105,Feet,SABATONS,AVATAR_FEET,★ジェネラルブーツ【黄】,★General Boots (Yellow),None,0,0,0,0,0,0,0,0.00,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,-1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,FALSE,,,,,,,,,,,,,,,
