#,#識別情報,,,,,,,,,,,,,,良/悪,任意にはずせるか,上書き効果,,,状態異常種別,,,,特殊エリアに表示,装備バフか,
#,#serialid,ゲーム内名称,,アイコンID,ログID,死亡時のログID,ステルス時ログID,エフェクトID,モーション停止,足跡無効,ブライトのライト,追加トレイル(物理系)エフェクトID,保険護符(装備),効果重複時ログID,,,,エフェクトログID,,,チェンジマップ時エフェクト再生無効,画面効果,アクションボタン強制有効,,,
#,#:6000個まで,通常時,ゲーム内説明,,,,,,,,,,,,,,,,付与効果時,,,,,,,
#,#,,,,,,自動計算,,,,,,,,,,,,,,,,,,,
#,1,,,,,,,,,,,,,,5,6,9,,,4,,,,,,
#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,
50216,リペアシールド　Lv6,リペアシールド　Lv6,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50217,リペアシールド　Lv7,リペアシールド　Lv7,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50221,プロテクション・効果回復（秩序） Lv.1,プロテクション・効果回復（秩序） Lv.1,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50222,プロテクション・効果回復（秩序） Lv.2,プロテクション・効果回復（秩序） Lv.2,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50223,プロテクション・効果回復（秩序） Lv.3,プロテクション・効果回復（秩序） Lv.3,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50224,プロテクション・効果回復（秩序） Lv.4,プロテクション・効果回復（秩序） Lv.4,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50225,プロテクション・効果回復（秩序） Lv.5,プロテクション・効果回復（秩序） Lv.5,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50226,プロテクション・効果回復（秩序） Lv.6,プロテクション・効果回復（秩序） Lv.6,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50227,プロテクション・効果回復（秩序） Lv.7,プロテクション・効果回復（秩序） Lv.7,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50231,盾応急修理　Lv1,盾応急修理　Lv1,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50232,盾応急修理　Lv2,盾応急修理　Lv2,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50233,盾応急修理　Lv3,盾応急修理　Lv3,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50234,盾応急修理　Lv4,盾応急修理　Lv4,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50235,盾応急修理　Lv5,盾応急修理　Lv5,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50236,盾応急修理　Lv6,盾応急修理　Lv6,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50237,盾応急修理　Lv7,盾応急修理　Lv7,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50238,盾応急修理　Lv7,盾応急修理　Lv7,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50239,GP回復,,,,,,,,,,,,,NONE,0,0,,,,,,,,,
50241,アダマントシールド,<color PARAM_UP>GP回復速度上昇</color>,103028,1,,1,,,,,,,1,GOOD,1,0,,,,,,,,,
50242,アダマントシールド,<color PARAM_UP>GP回復速度上昇</color>,103028,1,,1,,,,,,,1,GOOD,1,0,,,,,,,,,
50243,アダマントシールド,<color PARAM_UP>GP回復速度上昇</color>,103028,1,,1,,,,,,,1,GOOD,1,0,,,,,,,,,
50244,アダマントシールド,<color PARAM_UP>GP回復速度上昇</color>,103028,1,,1,,,,,,,1,GOOD,1,0,,,,,,,,,
50245,アダマントシールド,<color PARAM_UP>GP回復速度上昇</color>,103028,1,,1,,,,,,,1,GOOD,1,0,,,,,,,,,
50246,アダマントシールド,<color PARAM_UP>GP回復速度上昇</color>,103028,1,,1,,,,,,,1,GOOD,1,0,,,,,,,,,
50247,アダマントシールド,<color PARAM_UP>GP回復速度上昇</color>,103028,1,,1,,,,,,,1,GOOD,1,0,,,,,,,,,
50251,GP回復速度上昇,GP回復速度上昇,105007,1,,1,,,,,,,1,NONE,0,1,,,,,,,,1,
50252,GP回復開始時間短縮,<color PARAM_UP>GP回復開始時間短縮</color>,103003,1,,1,,,,,,,1,GOOD,0,1,,,,,,,,1,
50253,GP回復開始時間短縮,<color PARAM_UP>GP回復開始時間短縮</color>,,1,,1,,,,,,,1,GOOD,0,2,,,,,,,,1,
50255,GP回復開始時間延長,<color PARAM_DN>GP回復開始時間延長</color>,402002,1,,1,,,,,,,1,BAD,0,1,,,,,,,,1,
50261,LOR職業特性GP回復開始時間短縮Ｌｖ１,LOR職業特性GP回復開始時間短縮Ｌｖ１,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
50262,LOR職業特性GP回復開始時間短縮Ｌｖ２,LOR職業特性GP回復開始時間短縮Ｌｖ２,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
50263,LOR職業特性GP回復開始時間短縮Ｌｖ３,LOR職業特性GP回復開始時間短縮Ｌｖ３,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
50301,ウォークライ・効果回復（中立） Lv.1,ウォークライ・効果回復（中立） Lv.1,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50302,ウォークライ・効果回復（中立） Lv.2,ウォークライ・効果回復（中立） Lv.2,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50303,ウォークライ・効果回復（中立） Lv.3,ウォークライ・効果回復（中立） Lv.3,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50304,ウォークライ・効果回復（中立） Lv.4,ウォークライ・効果回復（中立） Lv.4,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50305,ウォークライ・効果回復（中立） Lv.5,ウォークライ・効果回復（中立） Lv.5,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50306,ウォークライ・効果回復（中立） Lv.6,ウォークライ・効果回復（中立） Lv.6,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50307,ウォークライ・効果回復（中立） Lv.7,ウォークライ・効果回復（中立） Lv.7,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50311,リペアシールド・効果回復（混沌） Lv.1,リペアシールド・効果回復（混沌） Lv.1,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50312,リペアシールド・効果回復（混沌） Lv.2,リペアシールド・効果回復（混沌） Lv.2,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50313,リペアシールド・効果回復（混沌） Lv.3,リペアシールド・効果回復（混沌） Lv.3,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50314,リペアシールド・効果回復（混沌） Lv.4,リペアシールド・効果回復（混沌） Lv.4,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50315,リペアシールド・効果回復（混沌） Lv.5,リペアシールド・効果回復（混沌） Lv.5,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50316,リペアシールド・効果回復（混沌） Lv.6,リペアシールド・効果回復（混沌） Lv.6,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50317,リペアシールド・効果回復（混沌） Lv.7,リペアシールド・効果回復（混沌） Lv.7,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50350,MP小回復,MP小回復,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50351,MP全回復,MP全回復,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50352,プルーポーション,プルーポーション,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50353,最高級ブルーポーション,最高級ブルーポーション,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50354,高級プルーポーション,高級プルーポーション,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50355,,,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
50361,白百合の医療箱,,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
50401,キュアボディ,キュアボディ,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
50402,キュアマインド,キュアマインド,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
50403,毒消しの薬,毒消しの薬,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
50404,きつけ薬,きつけ薬,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
50405,特効薬,特効薬,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
50406,,,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
50407,状態異常解除,,,13,,13,,,,,,,1,GOOD,0,0,,,,,,,,,
50408,石化回復,石化回復,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
50409,ボリタックの怪しい粉,<color PARAM_UP>MPが一定時間毎に回復</color>,101005,1,,1,,,,,,,1,GOOD,1,0,,,,,,,,,
50410,特効薬DX,特効薬DX,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
50500,蘇生,蘇生,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
50501,リバイブ Lv.1,リバイブ Lv.1,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
50502,リバイブ Lv.2,リバイブ Lv.2,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
50503,リバイブ Lv.3,リバイブ Lv.3,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
50504,リバイブ Lv.4,リバイブ Lv.4,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
50505,リバイブ Lv.5,リバイブ Lv.5,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
50506,リバイブ Lv.6,リバイブ Lv.6,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
50507,リバイブ Lv.7,リバイブ Lv.7,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
50511,リザレクション Lv.1,リザレクション Lv.1,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
50512,リザレクション Lv.2,リザレクション Lv.2,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
50513,リザレクション Lv.3,リザレクション Lv.3,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
50514,リザレクション Lv.4,リザレクション Lv.4,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
50515,リザレクション Lv.5,リザレクション Lv.5,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
50516,リザレクション Lv.6,リザレクション Lv.6,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
50517,リザレクション Lv.7,リザレクション Lv.7,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
50521,リバイブ Lv.1,リバイブ Lv.1,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
50522,リバイブ Lv.2,リバイブ Lv.2,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
50523,リバイブ Lv.3,リバイブ Lv.3,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
50524,リバイブ Lv.4,リバイブ Lv.4,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
50525,リバイブ Lv.5,リバイブ Lv.5,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
50526,リバイブ Lv.6,リバイブ Lv.6,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
50527,リバイブ Lv.7,リバイブ Lv.7,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
50531,リバース,<color PARAM_UP>死亡時一度だけ蘇生</color>,103022,1,,1,,,,,,,1,GOOD,1,0,,,,,,,,,
50532,リバース,<color PARAM_UP>死亡時一度だけ蘇生</color>,103022,1,,1,,,,,,,1,GOOD,1,0,,,,,,,,,
50533,リバース,<color PARAM_UP>死亡時一度だけ蘇生</color>,103022,1,,1,,,,,,,1,GOOD,1,0,,,,,,,,,
50534,リバース,<color PARAM_UP>死亡時一度だけ蘇生</color>,103022,1,,1,,,,,,,1,GOOD,1,0,,,,,,,,,
50535,リバース,<color PARAM_UP>死亡時一度だけ蘇生</color>,103022,1,,1,,,,,,,1,GOOD,1,0,,,,,,,,,
50536,リバース,<color PARAM_UP>死亡時一度だけ蘇生</color>,103022,1,,1,,,,,,,1,GOOD,1,0,,,,,,,,,
50537,リバース,<color PARAM_UP>死亡時一度だけ蘇生</color>,103022,1,,1,,,,,,,1,GOOD,1,0,,,,,,,,,
50551,死亡時に確率でリバース,<color PARAM_UP>死亡時に確率で蘇生</color>,103022,1,,1,,,,,,,1,GOOD,0,1,,,,,,,,1,
50552,誓い,<color PARAM_UP>死亡時に確率で蘇生</color>／<color PARAM_UP>挑発スキルの効果量上昇</color>,103022,1,,1,,,,,,,1,GOOD,0,1,,,,,,,,1,
50553,挑発スキル効果減少,<color PARAM_UP>挑発スキルの効果量減少</color>,105001,1,,1,,,,,,,1,BAD,0,0,,,,,,,,,
50561,再挑戦,<color PARAM_UP>死亡時にその場で蘇生</color>,103022,1,,1,,,,,,,1,GOOD,0,1,,,,,,,,,
50562,再挑戦,<color PARAM_UP>死亡時にその場で蘇生</color>,103022,1,,1,,,,,,,1,GOOD,0,1,,,,,,,,,
50563,再挑戦,<color PARAM_UP>死亡時にその場で蘇生</color>,103022,1,,1,,,,,,,1,GOOD,0,1,,,,,,,,,
50564,再挑戦,<color PARAM_UP>死亡時にその場で蘇生</color>,103022,1,,1,,,,,,,1,GOOD,0,1,,,,,,,,,
50565,再挑戦,<color PARAM_UP>死亡時にその場で蘇生</color>,103022,1,,1,,,,,,,1,GOOD,0,1,,,,,,,,,
50566,再挑戦,<color PARAM_UP>死亡時にその場で蘇生</color>,103022,1,,1,,,,,,,1,GOOD,0,1,,,,,,,,,
50571,再挑戦 Stage1（蘇生）,再挑戦 Stage1（蘇生）,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
50572,再挑戦 Stage2（蘇生）,再挑戦 Stage2（蘇生）,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
50573,再挑戦 Stage3（蘇生）,再挑戦 Stage3（蘇生）,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
50574,再挑戦 Stage4（蘇生）,再挑戦 Stage4（蘇生）,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
50575,再挑戦 Stage5（蘇生）,再挑戦 Stage5（蘇生）,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
50576,再挑戦 Stage6（蘇生）,再挑戦 Stage6（蘇生）,,,,,,,,,,,1,GOOD,0,1,,,,,,,,,
50598,,,,,,,,,,,,,1,NONE,0,1,,,,,,,,,
50599,,,,,,,,,,,,,0,NONE,0,1,,,,,,,,,
50601,キュアポイズン,キュアポイズン,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
50701,キュアパラリシス,キュアパラリシス,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
50801,ディイト,ディイト,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
50901,ディルイト,ディルイト,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
51141,ヒールサークル Lv1,ヒールサークル Lv1,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51142,ヒールサークル Lv2,ヒールサークル Lv2,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51143,ヒールサークル Lv3,ヒールサークル Lv3,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51144,ヒールサークル Lv4,ヒールサークル Lv4,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51145,ヒールサークル Lv5,ヒールサークル Lv5,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51146,ヒールサークル Lv6,ヒールサークル Lv6,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51147,ヒールサークル Lv7,ヒールサークル Lv7,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51151,ミドルヒールサークル Lv1,ミドルヒールサークル Lv1,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51152,ミドルヒールサークル Lv2,ミドルヒールサークル Lv2,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51153,ミドルヒールサークル Lv3,ミドルヒールサークル Lv3,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51154,ミドルヒールサークル Lv4,ミドルヒールサークル Lv4,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51155,ミドルヒールサークル Lv5,ミドルヒールサークル Lv5,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51156,ミドルヒールサークル Lv6,ミドルヒールサークル Lv6,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51157,ミドルヒールサークル Lv7,ミドルヒールサークル Lv7,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51161,セルフヒール Lv1,セルフヒール Lv1,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51162,セルフヒール Lv2,セルフヒール Lv2,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51163,セルフヒール Lv3,セルフヒール Lv3,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51164,セルフヒール Lv4,セルフヒール Lv4,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51165,セルフヒール Lv5,セルフヒール Lv5,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51166,セルフヒール Lv6,セルフヒール Lv6,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51167,セルフヒール Lv7,セルフヒール Lv7,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51171,自己修復,自己修復,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
51172,自己修復,自己修復,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
51173,死亡時周囲HP回復,<color PARAM_UP>死亡時周囲HP回復</color>,103022,1,,1,,,,,,,1,GOOD,0,1,,,,,,,,1,
51174,死亡時周囲ドロップ率上昇,<color PARAM_UP>死亡時ドロップ率上昇</color>,109005,1,,1,,,,,,,1,GOOD,0,1,,,,,,,,1,
51175,死亡時周囲リジェネ,<color PARAM_UP>死亡時周囲リジェネ</color>,103022,1,,1,,,,,,,1,GOOD,0,1,,,,,,,,1,
51176,リジェネレーション,<color PARAM_UP>HPが一定時間毎に回復</color>,101003,1,,1,,,,,,,1,GOOD,1,0,,,,,,,,,
51801,OD回復(10+10%),OD回復(10+10%),,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51802,,,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51811,,,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51812,,,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51813,,,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51814,,,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51815,,,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51816,,,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51817,,,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51821,ウケ狙いLv1,OD回復,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51822,ウケ狙いLv2,OD回復,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51823,ウケ狙いLv3,OD回復,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51824,ウケ狙いLv4,OD回復,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51825,ウケ狙いLv5,OD回復,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51826,ウケ狙いLv6,OD回復,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51827,ウケ狙いLv7,OD回復,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51851,プリシジョンガード成功時OD回復,<color PARAM_UP>プリシジョンガード成功時OD回復</color>,105007,1,,1,,,,,,,1,NONE,0,0,,,,,,,,1,
51852,,,,,,,,,,,,,1,NONE,0,0,,,,,,,,1,
51901,心頭滅却 Lv1,心頭滅却 Lv1,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51902,心頭滅却 Lv2,心頭滅却 Lv2,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51903,心頭滅却 Lv3,心頭滅却 Lv3,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51904,心頭滅却 Lv4,心頭滅却 Lv4,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51905,心頭滅却 Lv5,心頭滅却 Lv5,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51906,心頭滅却 Lv6,心頭滅却 Lv6,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51907,心頭滅却 Lv7,心頭滅却 Lv7,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51911,心頭滅却 Lv1,心頭滅却 Lv1,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51912,心頭滅却 Lv2,心頭滅却 Lv2,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51913,心頭滅却 Lv3,心頭滅却 Lv3,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51914,心頭滅却 Lv4,心頭滅却 Lv4,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51915,心頭滅却 Lv5,心頭滅却 Lv5,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51916,心頭滅却 Lv6,心頭滅却 Lv6,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51917,心頭滅却 Lv7,心頭滅却 Lv7,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51921,,,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51922,,,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51923,,,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51924,,,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51925,,,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51926,,,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
51927,,,,,,,,,,,,,1,NONE,0,0,,,,,,,,,
52001,コンディション値回復,コンディション値回復,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
52011,コンディション1回復,コンディション1回復,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
52012,コンディション3回復,コンディション3回復,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
52013,コンディション5回復,コンディション5回復,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
52021,コンディション5回復,満腹度5回復,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
52022,コンディション10回復,満腹度10回復,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
52023,コンディション20回復,満腹度20回復,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
52024,コンディション30回復,満腹度30回復,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
52025,コンディション20回復 毒（3%/10s）,満腹度20回復 毒（3%/10s）,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
52026,コンディション30回復 HP30％回復,満腹度30回復 HP30％回復,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
52027,コンディション10回復 麻痺,満腹度10回復 麻痺,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
52028,コンディション50回復,満腹度50回復,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
52029,コンディション100回復,満腹度100回復,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
52030,コンディション200回復,満腹度200回復,,,,,,,,,,,1,GOOD,1,0,,,,,,,,,
52091,コンディション値回復,コンディション値回復,,,,,,,,,,,1,GOOD,1,1,,,,,,,,,
52201,消えない炎,,105014,1,,1,,,,,,,1,BAD,0,1,,,,,,,,,
52202,消えない炎,,105015,1,,1,,,,,,,1,BAD,0,1,,,,,,,,,
52203,聖なる光,,105016,1,,1,,,,,,,1,BAD,0,1,,,,,,,,,
52204,恐怖,<color PARAM_DN>抜刀禁止</color>／<color PARAM_DN>感知範囲縮小</color>,500001,3,,3,,,,,,,1,BAD,0,0,,,FEAR,,,,,,
52205,モーリス,<color PARAM_DN>物理防御力低下</color>／<color PARAM_DN>魔法防御力低下</color>,500001,,,,,,,,,,1,BAD,0,0,,,,,,,,,
52206,バマツ,<color PARAM_UP>物理防御力上昇</color>／<color PARAM_UP>魔法防御力上昇</color>,301007,1,,1,,,,,,,1,GOOD,0,0,,,,,,,,,
52207,ペトリファイ,<color PARAM_DN>行動停止</color>／<color PARAM_DN>移動停止</color>／<color PARAM_DN>受けるダメージ増加</color>,400004,6,,6,,1,,,,,1,NONE,0,1,,,PETRIFACTION,,,,,,
52208,カルキ,<color PARAM_UP>物理防御力上昇</color>,301002,1,,1,,,,,,,1,GOOD,0,0,,,,,,,,,
52209,ポーフィック,<color PARAM_UP>物理防御力上昇</color>,301002,1,,1,,,,,,,1,GOOD,0,0,,,,,,,,,
52210,モグレフ,<color PARAM_UP>物理防御力上昇</color>,301002,1,,1,,,,,,,1,GOOD,0,0,,,,,,,,,
52211,ソピック,<color PARAM_UP>物理防御力上昇</color>,301002,1,,1,,,,,,,1,GOOD,0,0,,,,,,,,,
52212,ディルト,<color PARAM_DN>視界範囲縮小</color>／<color PARAM_DN>物理防御力減少</color>,400010,8,,8,,,,,,,1,BAD,0,0,,,DARK,,,,,,
52213,恐怖,<color PARAM_DN>抜刀禁止</color>／<color PARAM_DN>感知範囲縮小</color>,500001,3,,3,,,,,,,1,BAD,0,0,,,FEAR,,,,,,
52214,マモーリス,<color PARAM_DN>物理防御力低下</color>／<color PARAM_DN>魔法防御力低下</color>,500001,,,,,,,,,,1,BAD,0,0,,,,,,,,,
52215,マポーフィック,<color PARAM_UP>物理防御力上昇</color>,301002,1,,1,,,,,,,1,GOOD,0,0,,,,,,,,,
52216,マゾピック,<color PARAM_UP>物理防御力上昇</color>,301002,1,,1,,,,,,,1,GOOD,0,0,,,,,,,,,
52217,恐怖,<color PARAM_DN>抜刀禁止</color>／<color PARAM_DN>感知範囲縮小</color>,500001,3,,3,,,,,,,1,BAD,0,0,,,FEAR,,,,,,
52218,マモーリス,<color PARAM_DN>物理防御力低下</color>／<color PARAM_DN>魔法防御力低下</color>,500001,,,,,,,,,,1,BAD,0,0,,,,,,,,,
52219,聖なる光,,105016,1,,1,,,,,,,1,BAD,0,1,,,,,,,,,
52220,ディルト,<color PARAM_DN>晴れない常闇</color>／<color PARAM_DN>物理防御力減少</color>,400010,8,,8,,,,,,,1,NONE,0,0,,,,,,,,,
52221,ファンドメンタルフィア,<color PARAM_DN>物理防御力低下</color>／<color PARAM_DN>魔法防御力低下</color>／<color PARAM_DN>被ハードヒット率上昇</color>,500001,,,,,,,,,,1,BAD,0,0,,,,,,,,,
52222,深淵の炎,,105014,1,,1,,,,,,,1,BAD,0,1,,,,,,,,,
52223,顕現の代償,<color PARAM_DN>時間経過ダメージ</color>／<color PARAM_DN>ステータス減少</color>,500001,1,,1,,,,,,,1,BAD,0,0,,,,,,,,,
52301,,,,,,,,,,,,,0,NONE,0,1,,,,,,,,,
52302,,,,,,,,,,,,,0,NONE,0,1,,,,,,,,,
52303,,,,,,,,,,,,,0,NONE,0,1,,,,,,,,,
52304,,,,,,,,,,,,,0,NONE,0,1,,,,,,,,,
52401,キッス・ユー,,,,,,,,,,,,0,GOOD,0,1,,,,,,,,,
52402,ビー・トゥギャザー,,,,,,,,,,,,0,GOOD,0,1,,,,,,,,,
52403,ワーズワースの息吹,,,,,,,,,,,,0,GOOD,0,1,,,,,,,,,
52404,セルシアの溜息,,,,,,,,,,,,0,GOOD,0,1,,,,,,,,,
52405,バルバロッサ,,,,,,,,,,,,0,GOOD,0,1,,,,,,,,,
52406,カイゼル,,,,,,,,,,,,0,GOOD,0,1,,,,,,,,,
52407,セイント・グルーム,,,,,,,,,,,,0,GOOD,0,1,,,,,,,,,
52408,シャイン・オブ・バルキュリア,,,,,,,,,,,,0,GOOD,0,1,,,,,,,,,
52409,クルプンウンクル,,,,,,,,,,,,0,GOOD,0,1,,,,,,,,,
52410,トィチセウンクル,,,,,,,,,,,,0,GOOD,0,1,,,,,,,,,
52411,収穫,<color PARAM_UP>食べ物の効果時間＋５％</color>／<color PARAM_UP>ＧＯＬＤ取得量＋１０％</color>,301006,1,,1,,,,,,,0,GOOD,0,1,,,,,,,,1,
52420,庇護の誓い,パーティ内の種族＆性別に対してステータス上昇,,,,,,,,,,,1,GOOD,0,0,,,,,,,,,
